id,section,cluster,wave,title,slug,primary_keyword,volume,kd,intent,evidence,angle_rationale,format,word_count,cta_primary,cta_secondary,hub_link,image_source,image_concept,og_treatment,meta_title,meta_description,schema,status,notes
P217,pt,Location Editorial,4,Getting fit in Sheffield: your options compared,getting-fit-in-sheffield-your-options-compared,personal trainer sheffield,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/sheffield; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Sheffield recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Sheffield: your options compared | Suth Performance,Local editorial supporting /personal-trainer/sheffield. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P218,pt,Location Editorial,4,Getting fit in Leeds: your options compared,getting-fit-in-leeds-your-options-compared,personal trainer leeds,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/leeds; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Leeds recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Leeds: your options compared | Suth Performance,Local editorial supporting /personal-trainer/leeds. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P219,pt,Location Editorial,4,Getting fit in Liverpool: your options compared,getting-fit-in-liverpool-your-options-compared,personal trainer liverpool,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/liverpool; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Liverpool recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Liverpool: your options compared | Suth Performance,Local editorial supporting /personal-trainer/liverpool. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P220,pt,Location Editorial,4,Getting fit in Newcastle: your options compared,getting-fit-in-newcastle-your-options-compared,personal trainer newcastle,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/newcastle; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Newcastle recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Newcastle: your options compared | Suth Performance,Local editorial supporting /personal-trainer/newcastle. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P221,pt,Location Editorial,4,Getting fit in Glasgow: your options compared,getting-fit-in-glasgow-your-options-compared,personal trainer glasgow,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/glasgow; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Glasgow recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Glasgow: your options compared | Suth Performance,Local editorial supporting /personal-trainer/glasgow. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P222,pt,Location Editorial,4,Getting fit in Edinburgh: your options compared,getting-fit-in-edinburgh-your-options-compared,personal trainer edinburgh,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/edinburgh; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Edinburgh recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Edinburgh: your options compared | Suth Performance,Local editorial supporting /personal-trainer/edinburgh. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P223,pt,Location Editorial,4,Getting fit in Swansea: your options compared,getting-fit-in-swansea-your-options-compared,personal trainer swansea,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/swansea; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Swansea recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Swansea: your options compared | Suth Performance,Local editorial supporting /personal-trainer/swansea. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P224,pt,Location Editorial,4,Getting fit in Derby: your options compared,getting-fit-in-derby-your-options-compared,personal trainer derby,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/derby; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Derby recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Derby: your options compared | Suth Performance,Local editorial supporting /personal-trainer/derby. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P225,pt,Location Editorial,4,Getting fit in Plymouth: your options compared,getting-fit-in-plymouth-your-options-compared,personal trainer plymouth,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/plymouth; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Plymouth recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Plymouth: your options compared | Suth Performance,Local editorial supporting /personal-trainer/plymouth. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P226,pt,Location Editorial,4,Getting fit in Milton Keynes: your options compared,getting-fit-in-milton-keynes-your-options-compared,personal trainer milton keynes,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/milton-keynes; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Milton Keynes recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Milton Keynes: your options compared | Suth Performance,Local editorial supporting /personal-trainer/milton-keynes. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P227,pt,Location Editorial,4,Getting fit in Luton: your options compared,getting-fit-in-luton-your-options-compared,personal trainer luton,,,Informational,longtail-unevidenced,"Local editorial supporting /personal-trainer/luton; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Luton recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Luton: your options compared | Suth Performance,Local editorial supporting /personal-trainer/luton. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P228,pt,Location Editorial,4,Getting fit in Slough: your options compared,getting-fit-in-slough-your-options-compared,personal trainer slough,140,9,Commercial,semrush,"Local editorial supporting /personal-trainer/slough; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Slough recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Slough: your options compared | Suth Performance,Local editorial supporting /personal-trainer/slough. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P229,pt,Location Editorial,4,Getting fit in Croydon: your options compared,getting-fit-in-croydon-your-options-compared,personal trainer croydon,170,13,Commercial,semrush,"Local editorial supporting /personal-trainer/croydon; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Croydon recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Croydon: your options compared | Suth Performance,Local editorial supporting /personal-trainer/croydon. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P230,pt,Location Editorial,4,Getting fit in Chelmsford: your options compared,getting-fit-in-chelmsford-your-options-compared,personal trainer chelmsford,110,12,Commercial,semrush,"Local editorial supporting /personal-trainer/chelmsford; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Chelmsford recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Chelmsford: your options compared | Suth Performance,Local editorial supporting /personal-trainer/chelmsford. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P231,pt,Location Editorial,4,Getting fit in Bedford: your options compared,getting-fit-in-bedford-your-options-compared,personal trainer bedford,170,11,Commercial,semrush,"Local editorial supporting /personal-trainer/bedford; gyms, parks, costs, and the online alternative",guide,1500,Free personal fitness assessment,Book a free call with Ben,/personal-trainer,ai-generate,"Bedford recognisable outdoor training location, natural documentary","photo + title band, brand dark/chartreuse, 1200x630",Getting fit in Bedford: your options compared | Suth Performance,Local editorial supporting /personal-trainer/bedford. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
